item,gen
260770,['Not Game']
402310,"['Indie', 'Strategy', 'RPG']"
206190,"['Indie', 'Action', 'Strategy']"
317710,"['Indie', 'Action']"
113400,['Not Game']
257690,"['Indie', 'Adventure']"
352580,"['Indie', 'Adventure']"
313330,['Racing']
271970,"['Indie', 'RPG']"
108600,"['Indie', 'Simulation', 'RPG', 'Early Access']"
397810,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
339530,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Early Access']"
434010,"['Indie', 'Casual']"
366990,"['Indie', 'Casual']"
70200,"['Adventure', 'Casual', 'Simulation']"
251210,"['Indie', 'Casual', 'Strategy']"
45760,['Action']
424100,['Not Game']
409960,['Not Game']
248310,"['Indie', 'Action']"
32700,['Not Game']
234740,['Not Game']
426170,"['Indie', 'Action', 'RPG']"
454420,"['Indie', 'Action', 'Casual']"
421040,"['Indie', 'Casual', 'Simulation']"
394950,"['Indie', 'Action', 'Adventure']"
43100,['Simulation']
226620,"['Indie', 'Adventure', 'Casual', 'Strategy', 'RPG']"
458370,['Not Game']
42990,['Strategy']
364710,"['Indie', 'Action']"
245350,['Not Game']
435050,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Early Access']"
213030,"['Indie', 'RPG']"
345300,"['Design & Illustration', 'Education']"
382380,"['Indie', 'Adventure', 'Casual', 'RPG']"
384360,"['Indie', 'Casual']"
323250,"['Casual', 'Strategy']"
286880,"['Action', 'Adventure']"
273350,['Not Game']
411320,"['Strategy', 'Simulation']"
61100,"['Indie', 'Casual']"
322130,['Adventure']
370080,"['Indie', 'Casual', 'Strategy']"
478960,"['Utilities', 'Education', 'Animation & Modeling', 'Web Publishing', 'Mod']"
12450,['Adventure']
413230,['Not Game']
257870,"['Indie', 'Adventure', 'RPG']"
304650,"['Indie', 'Adventure', 'RPG']"
404790,['Utilities']
322990,['Casual']
357410,['Not Game']
452490,['Not Game']
519574,['Not Game']
291630,['Adventure']
406090,"['Indie', 'Early Access']"
402598,['Not Game']
362790,['Casual']
290000,"['Indie', 'Action', 'Casual']"
57600,"['Strategy', 'Simulation']"
209160,['Not Game']
259700,"['Indie', 'Action']"
417750,"['Indie', 'Action', 'Adventure']"
253490,"['Action', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
327060,"['Indie', 'Action']"
464800,"['Adventure', 'Casual', 'Free to Play']"
277170,['Not Game']
277910,"['Indie', 'Adventure', 'Simulation', 'RPG']"
15390,['Not Game']
412310,"['Indie', 'Strategy', 'RPG', 'Early Access', 'Free to Play']"
391540,"['Indie', 'RPG']"
12360,['Racing']
330180,"['Indie', 'Action']"
264580,"['Adventure', 'Casual']"
11520,['Not Game']
405540,"['Indie', 'Action']"
305740,"['Indie', 'Adventure', 'RPG']"
413690,['Not Game']
438160,"['Indie', 'Action', 'Casual', 'Early Access']"
97130,['Not Game']
504260,"['Indie', 'Casual']"
218620,['Not Game']
440740,"['Indie', 'Action', 'Casual', 'Strategy', 'Free to Play']"
242640,['Not Game']
325420,"['Indie', 'Action', 'Simulation', 'Early Access', 'Racing']"
275470,"['Indie', 'Action', 'Strategy']"
337950,"['RPG', 'Early Access', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
247870,"['Indie', 'Strategy', 'Simulation', 'RPG']"
63640,"['Adventure', 'Casual']"
249550,"['Indie', 'RPG', 'Massively Multiplayer', 'Multiplayer']"
2330,['Action']
283060,"['Adventure', 'Casual', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
426970,['Not Game']
404050,['Action']
485110,['Not Game']
513440,"['Indie', 'Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
362260,['Not Game']
336230,['Indie']
254130,['Not Game']
206370,"['Indie', 'Action']"
448310,"['Casual', 'Strategy', 'Free to Play']"
412560,['Sports']
351030,"['Indie', 'Casual', 'Free to Play']"
469710,"['Indie', 'Strategy']"
406260,['Not Game']
390070,['Not Game']
378390,"['Indie', 'Casual', 'Simulation', 'Early Access']"
416390,"['Indie', 'Action', 'Early Access']"
58550,['Strategy']
497700,"['Indie', 'Casual', 'Simulation', 'Sports']"
305070,"['Indie', 'Action', 'Adventure']"
357600,"['Indie', 'Casual', 'Strategy']"
2810,['Strategy']
230230,"['Indie', 'Adventure', 'Strategy', 'RPG']"
245370,['Strategy']
485360,"['Indie', 'Action', 'Adventure', 'Strategy', 'Simulation', 'RPG']"
47900,['Not Game']
42670,['Action']
453770,"['Indie', 'Casual']"
372650,['Not Game']
513580,"['Indie', 'Action', 'Casual']"
226760,['Not Game']
295810,['Not Game']
336930,"['Indie', 'Action']"
474910,"['Indie', 'Adventure', 'Strategy']"
343270,"['Indie', 'Adventure']"
372360,['RPG']
90100,['Not Game']
354530,['Not Game']
292840,['Casual']
351940,"['Indie', 'Adventure', 'Casual']"
351400,"['Action', 'Strategy']"
462700,"['Simulation', 'Sports']"
1210,['Not Game']
371180,['Action']
326730,"['Indie', 'Adventure', 'RPG']"
389200,['Not Game']
344260,"['Indie', 'Adventure', 'RPG']"
227280,['Not Game']
58510,['Not Game']
374710,['Not Game']
312540,"['Action', 'Adventure', 'RPG']"
12370,['Strategy']
12320,"['Action', 'RPG']"
294100,"['Indie', 'Strategy', 'Simulation']"
217750,"['Action', 'Adventure', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
327150,"['Indie', 'Action', 'Strategy', 'RPG']"
365270,"['Indie', 'Strategy', 'RPG', 'Free to Play']"
23390,['Not Game']
20550,"['Action', 'Strategy']"
346950,"['Indie', 'Adventure', 'RPG']"
311120,['Action']
492660,['Not Game']
385490,"['Indie', 'Simulation', 'Sports', 'Racing']"
364770,"['Indie', 'Action', 'Adventure']"
227920,"['Casual', 'Strategy']"
42500,"['Indie', 'Action']"
383810,"['Indie', 'Action']"
32660,['Action']
10190,['Action']
368070,['Not Game']
315480,"['Indie', 'Action']"
287200,"['Indie', 'Casual', 'Strategy', 'Simulation']"
411187,['Not Game']
251470,"['Indie', 'Action']"
502400,"['Indie', 'Action', 'Casual', 'Strategy']"
493720,"['Indie', 'Adventure', 'Casual']"
519160,['Not Game']
369620,['Not Game']
205610,"['Action', 'Strategy', 'Simulation']"
463250,"['Strategy', 'Early Access', 'Free to Play']"
1500,"['Indie', 'Strategy']"
350610,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'RPG']"
446770,['Not Game']
419580,['Not Game']
15270,['Not Game']
272230,"['Indie', 'Action', 'Early Access']"
375330,"['Indie', 'Action']"
258240,"['Indie', 'Strategy']"
402670,"['Indie', 'Action', 'Simulation']"
47730,['Not Game']
219870,['Not Game']
268650,"['Indie', 'Action', 'Adventure', 'Strategy', 'Simulation', 'RPG', 'Early Access']"
380100,['Indie']
3170,"['Strategy', 'RPG']"
497350,"['Indie', 'Adventure', 'Casual']"
218310,['Not Game']
50300,['Not Game']
44630,['Not Game']
291550,"['Indie', 'Action', 'Free to Play']"
338930,['Not Game']
39320,['Not Game']
310390,"['Strategy', 'Simulation']"
454040,"['Indie', 'Action', 'Adventure']"
298240,"['Indie', 'Action', 'Casual', 'Simulation', 'Free to Play']"
340120,"['Action', 'Casual']"
222900,['Not Game']
37370,['Casual']
228320,"['Indie', 'Action', 'Adventure', 'Strategy']"
475430,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
303530,"['Indie', 'Simulation']"
418000,"['Indie', 'Early Access']"
444620,"['Action', 'Early Access', 'Free to Play']"
237970,"['Indie', 'Adventure']"
217690,"['Indie', 'Adventure']"
365160,"['Indie', 'Adventure']"
399530,"['Indie', 'Casual', 'Strategy']"
322540,"['Indie', 'Strategy']"
263320,"['Indie', 'RPG']"
397640,['Racing']
390910,"['Indie', 'Action', 'Casual']"
343140,"['Adventure', 'Racing']"
489730,"['Indie', 'Action', 'Adventure']"
393380,"['Indie', 'Action', 'Strategy', 'Early Access']"
245620,"['Strategy', 'Simulation', 'RPG']"
25600,"['Indie', 'RPG']"
409890,['RPG']
382090,['Not Game']
219680,"['Indie', 'Adventure', 'Casual']"
250620,"['Indie', 'Action', 'Adventure']"
92300,"['Indie', 'Action']"
265400,['Not Game']
8600,['Racing']
46830,['Strategy']
364810,"['Action', 'Adventure', 'Simulation']"
200010,"['Casual', 'Strategy']"
23490,"['Strategy', 'Simulation']"
371550,"['Indie', 'Action', 'Adventure']"
285110,"['Indie', 'Strategy', 'Simulation', 'Early Access']"
432170,"['Indie', 'Action', 'Adventure', 'Casual', 'RPG', 'Early Access']"
216290,['Indie']
355670,['Casual']
271760,['RPG']
487430,"['Indie', 'Casual']"
57000,"['Action', 'Adventure']"
2520,"['Indie', 'Casual']"
448660,"['Indie', 'Simulation']"
41210,['Not Game']
429280,['Casual']
402120,"['Indie', 'Action', 'Adventure', 'RPG']"
358030,"['Indie', 'RPG']"
409320,"['Action', 'Adventure']"
34410,['Action']
416240,"['Indie', 'Action', 'Adventure', 'Early Access']"
444550,['Not Game']
459940,['Not Game']
325090,"['Adventure', 'Casual', 'RPG']"
427980,['Not Game']
282530,['Not Game']
339440,"['Indie', 'Action', 'Early Access']"
47800,['Strategy']
234160,"['Indie', 'Action']"
443800,['Not Game']
202370,['Action']
401510,"['Indie', 'Action']"
32150,"['Indie', 'Casual', 'Strategy']"
362190,['Not Game']
368570,['Indie']
519573,['Not Game']
37800,"['Indie', 'Casual']"
339110,"['Indie', 'Casual']"
284990,"['Indie', 'Action']"
362750,['Not Game']
290730,"['Indie', 'Casual', 'Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
18480,['Adventure']
436110,"['Indie', 'Action', 'Adventure', 'Free to Play']"
311400,"['Indie', 'Action', 'Casual', 'Simulation', 'Racing']"
200410,"['Indie', 'Action', 'Simulation']"
394850,"['Indie', 'Action']"
418170,"['Indie', 'Simulation', 'Sports', 'Racing']"
32620,['Action']
485240,['Not Game']
39680,"['Strategy', 'Simulation']"
33680,['Indie']
377460,"['Indie', 'Action', 'Casual']"
297750,"['Strategy', 'Simulation']"
459510,['Not Game']
200210,"['Indie', 'Action', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
94200,"['Indie', 'Action']"
349780,"['Indie', 'Adventure', 'Casual', 'Simulation']"
350530,['Simulation']
205870,"['Indie', 'Casual']"
344160,"['Indie', 'Casual', 'Strategy', 'Simulation']"
387480,['Not Game']
241540,['Not Game']
290790,['Strategy']
9500,['Indie']
252830,"['Indie', 'Action', 'Adventure']"
70900,"['Indie', 'Strategy']"
523488,['Not Game']
290770,"['Indie', 'Action', 'Adventure']"
408750,"['Indie', 'Casual']"
381640,"['RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
385760,['Sports']
383240,['Not Game']
38220,['Not Game']
503340,['Not Game']
321290,['Simulation']
364390,['Not Game']
29110,['Not Game']
438820,['Indie']
297120,"['Indie', 'Action']"
269890,"['Indie', 'Adventure']"
32440,['Adventure']
359610,"['Action', 'Adventure']"
254040,['Not Game']
105800,"['Indie', 'Action', 'Casual']"
306950,['RPG']
327640,"['Indie', 'Strategy', 'Early Access', 'Free to Play']"
456660,['Casual']
367700,"['Indie', 'Simulation', 'Sports', 'Racing']"
270270,"['Indie', 'Action', 'RPG']"
365260,"['Strategy', 'Simulation']"
10540,['Not Game']
390670,"['Simulation', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
496650,"['Indie', 'Action']"
432770,"['Adventure', 'Casual']"
39900,['Action']
374738,['Not Game']
379340,['Racing']
496610,"['Indie', 'Casual']"
293660,"['Indie', 'Adventure']"
222160,"['Indie', 'Adventure']"
331910,['Simulation']
21980,['Not Game']
254590,['Not Game']
407300,['Indie']
299100,['Indie']
288970,['Adventure']
423490,"['Indie', 'Action', 'Casual', 'Simulation']"
391440,"['Indie', 'Casual', 'Strategy', 'Simulation']"
15920,['Casual']
45400,['Indie']
354720,"['Indie', 'Adventure', 'Casual']"
209100,['Not Game']
271290,['Not Game']
363270,"['Indie', 'Action', 'Racing']"
333930,"['Action', 'Free to Play']"
37910,['Not Game']
330350,"['Indie', 'Action', 'Adventure', 'Casual']"
326720,"['Indie', 'Action']"
39690,['RPG']
361630,"['Indie', 'Action']"
213350,['Action']
263640,"['Indie', 'Action', 'Adventure']"
405980,"['Indie', 'Casual', 'RPG', 'Early Access', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
369270,"['Indie', 'Action', 'Casual', 'Simulation', 'Early Access', 'Sports']"
50000,"['Indie', 'Racing']"
376210,"['Indie', 'Action', 'Adventure', 'Simulation', 'Early Access', 'Massively Multiplayer', 'Multiplayer']"
384420,['Not Game']
21100,['Not Game']
452780,['Not Game']
341930,"['Indie', 'Strategy', 'Simulation']"
58540,['Not Game']
214360,"['Indie', 'Action', 'Strategy']"
443020,['Strategy']
385440,"['Indie', 'Action', 'Casual', 'RPG']"
200350,['Not Game']
333220,['Indie']
391170,"['Indie', 'Action']"
375190,['Not Game']
384890,"['Indie', 'Adventure', 'Strategy', 'Simulation']"
343340,"['Indie', 'Action']"
396650,"['Indie', 'Action', 'Adventure', 'Simulation', 'RPG', 'Sports']"
259170,['Not Game']
428060,['Indie']
378420,['Strategy']
303800,"['Adventure', 'Strategy']"
7220,['Adventure']
10560,['Not Game']
345750,"['Strategy', 'Simulation']"
433530,"['Indie', 'Action', 'Massively Multiplayer', 'Multiplayer']"
354930,"['Indie', 'Adventure']"
373080,['Not Game']
251670,['Not Game']
7860,['Action']
2545,"['Indie', 'Casual']"
22320,['RPG']
229480,"['Action', 'Adventure', 'RPG']"
341700,"['Indie', 'Simulation', 'RPG']"
219640,"['Indie', 'Action']"
400430,['Not Game']
269530,"['Indie', 'Action', 'Early Access', 'Massively Multiplayer', 'Multiplayer']"
258220,"['Action', 'RPG']"
263080,"['Indie', 'Action', 'RPG']"
294370,"['Indie', 'Strategy', 'RPG']"
320110,['Casual']
381260,"['Indie', 'Adventure']"
298110,['Not Game']
424280,"['Indie', 'Action', 'Free to Play']"
51040,['Not Game']
259340,"['Indie', 'Action', 'Casual']"
32200,"['Indie', 'Action', 'Sports', 'Racing']"
42830,['Not Game']
387060,"['Indie', 'Action', 'Adventure']"
486300,"['Indie', 'Adventure']"
63600,['Not Game']
391920,['Not Game']
316080,"['Indie', 'Adventure', 'Strategy']"
327140,['Not Game']
337960,"['Indie', 'Sports']"
20820,"['Indie', 'Action']"
332810,"['Adventure', 'Casual']"
393820,"['Indie', 'Action', 'Adventure', 'Early Access']"
402594,['Not Game']
214340,"['Indie', 'Adventure']"
432850,['Not Game']
38060,['Not Game']
354650,"['Indie', 'Adventure']"
216910,"['Action', 'RPG']"
286280,"['Strategy', 'Simulation']"
408400,"['Indie', 'Adventure', 'RPG']"
345620,['Not Game']
473050,"['Indie', 'Action', 'Adventure']"
230780,['Not Game']
402470,['Not Game']
7880,['Not Game']
433950,"['Indie', 'Action', 'Casual']"
21670,['Not Game']
285980,"['Indie', 'Action']"
388010,"['Indie', 'Casual', 'Strategy']"
324070,"['Indie', 'Action', 'Racing']"
374830,"['Indie', 'Strategy']"
287900,['Simulation']
247120,"['Action', 'Adventure']"
304430,"['Indie', 'Action', 'Adventure']"
7980,['Not Game']
267900,['Action']
423220,"['Indie', 'Casual']"
240320,"['Action', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
444720,"['Indie', 'Action', 'Adventure', 'RPG']"
453980,"['Indie', 'Casual']"
236510,"['Action', 'Strategy', 'Simulation']"
40350,['Adventure']
349450,"['Indie', 'Strategy', 'RPG', 'Massively Multiplayer', 'Multiplayer']"
433890,"['Indie', 'Strategy', 'Simulation']"
474980,"['Indie', 'Casual', 'Simulation']"
358640,['Not Game']
397580,"['Indie', 'Action']"
292120,['Not Game']
237470,['Strategy']
280380,"['Action', 'Strategy']"
307930,"['Indie', 'Casual', 'Strategy', 'Simulation']"
490160,"['Indie', 'Adventure', 'Simulation']"
346120,"['Indie', 'Action', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
8690,['Racing']
383980,['Indie']
468070,"['Simulation', 'Early Access', 'Sports', 'Massively Multiplayer', 'Multiplayer']"
293940,"['Indie', 'Action', 'Strategy', 'Simulation']"
301050,"['Indie', 'Adventure']"
218040,"['Indie', 'Strategy', 'Simulation']"
387290,['Action']
227700,['Not Game']
202970,['Not Game']
314240,"['Indie', 'Adventure', 'Strategy', 'Simulation', 'RPG']"
411000,"['Indie', 'Adventure', 'RPG']"
438140,['Strategy']
440410,"['Indie', 'Adventure', 'Casual', 'RPG']"
31980,['Adventure']
328740,"['Indie', 'Action', 'Adventure', 'RPG', 'Early Access']"
18300,"['Indie', 'Casual']"
224480,"['Indie', 'Action', 'Adventure']"
385020,"['Indie', 'Casual', 'Strategy', 'Massively Multiplayer', 'Multiplayer']"
407240,['Not Game']
334260,['Indie']
207020,['Racing']
313980,"['Indie', 'Action']"
406262,['Not Game']
380210,"['Indie', 'Action']"
12840,['Not Game']
94520,['Not Game']
241660,"['Audio Production', 'Software', 'Software Training']"
381590,"['Indie', 'Action', 'Casual', 'Sports', 'Racing']"
508470,['Not Game']
402570,"['Strategy', 'Free to Play']"
229810,"['Indie', 'Action']"
423880,"['Indie', 'Casual', 'Free to Play']"
258030,['Not Game']
364750,['Indie']
2610,['Not Game']
359040,"['Indie', 'Adventure']"
363180,"['Indie', 'Casual', 'Strategy']"
252210,['Not Game']
209370,['Indie']
270090,"['Indie', 'Action']"
218470,['Not Game']
336520,"['Strategy', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
359560,"['Indie', 'Adventure']"
499620,['Not Game']
23450,"['Strategy', 'Simulation']"
444560,['Not Game']
355300,"['Adventure', 'Casual']"
323040,['Indie']
364370,"['Indie', 'Action', 'Adventure']"
240180,['Not Game']
29130,"['Indie', 'Casual']"
352170,"['Indie', 'Action', 'Simulation', 'Racing']"
281280,['Racing']
310110,"['Indie', 'Action', 'RPG']"
320690,"['Indie', 'Adventure', 'Casual']"
300570,"['Indie', 'Simulation']"
385310,"['Indie', 'Adventure']"
365240,['Strategy']
440870,"['Indie', 'Adventure']"
212910,['Not Game']
226780,"['Sports', 'Racing']"
367350,"['Indie', 'Action']"
384920,['Not Game']
294440,"['Indie', 'Adventure']"
10110,['Adventure']
448020,"['Indie', 'Action']"
27200,['Sports']
412380,['Action']
287680,['Not Game']
439700,"['Massively Multiplayer', 'Multiplayer']"
255920,['Adventure']
302970,"['Indie', 'Strategy']"
394120,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
294570,"['Adventure', 'Casual']"
402494,['Not Game']
339840,"['Indie', 'Adventure']"
503210,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
415400,"['Indie', 'Casual']"
12130,['Not Game']
450290,['Strategy']
354290,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
400030,"['Indie', 'Casual', 'Free to Play']"
361950,"['Adventure', 'Casual', 'Strategy', 'Simulation']"
438660,['Sports']
403070,"['Indie', 'Adventure']"
426560,['Not Game']
420790,"['Indie', 'Action', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
263380,"['Indie', 'Adventure', 'RPG']"
389810,"['Indie', 'Action', 'RPG']"
507080,"['Casual', 'Strategy', 'Simulation', 'Sports']"
399910,"['Indie', 'Action', 'Casual']"
516040,"['Indie', 'Strategy']"
203630,['Strategy']
99300,['Action']
263800,['Strategy']
219700,"['Strategy', 'Free to Play']"
227800,"['Indie', 'Action']"
291430,"['Indie', 'Action', 'Casual']"
304460,"['Indie', 'Adventure']"
405440,"['Indie', 'Action', 'RPG']"
338170,"['Indie', 'Action']"
325370,"['Indie', 'Action', 'Adventure', 'Strategy']"
214420,"['Indie', 'Action', 'Free to Play']"
334370,"['Indie', 'Action', 'Adventure']"
330500,['Casual']
422650,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
441454,['Not Game']
503960,"['Indie', 'Casual', 'Strategy']"
331440,"['Indie', 'Action', 'Adventure', 'RPG']"
27220,['Not Game']
10120,"['Action', 'Casual']"
243450,"['Action', 'Simulation', 'Sports', 'Racing']"
454320,['Indie']
243300,['Not Game']
440438,['Not Game']
403300,"['Indie', 'Casual']"
373420,"['Indie', 'Adventure', 'Strategy', 'RPG']"
417880,['Not Game']
395880,['Not Game']
281370,['Indie']
346110,"['Indie', 'Action', 'Adventure', 'RPG', 'Massively Multiplayer', 'Multiplayer']"
385900,"['Indie', 'Adventure', 'Casual', 'RPG']"
34800,['Adventure']
231740,"['Indie', 'RPG']"
10090,['Not Game']
308173,"['Indie', 'Strategy', 'Simulation']"
50120,['Not Game']
218860,['Not Game']
312220,"['Indie', 'Action', 'Adventure', 'RPG']"
263300,['Action']
346250,"['Indie', 'Adventure', 'Casual', 'Free to Play']"
